"","Gene","Pvalue.Gain.R","Diff.Gain.R","CV.Gain.R","Pvalue.Loss.R","Diff.Loss.R","CV.Loss.R","Pvalue.GainvLoss.R","Diff.GainvLoss.R","X","Pvalue.Gain","Diff.Gain","CV.Gain","Pvalue.Loss","Diff.Loss","CV.Loss","Pvalue.GainvLoss","Diff.GainvLoss","Three.Protein.Gain","Three.Protein.Loss","Three.RNA.Gain","Three.RNA.Loss"
"642","MCM3",2.35988543281264e-05,0.319902769444747,-0.748419762904578,2.87973552393106e-08,-0.475230007452419,-0.161401018021366,1.80485209989423e-15,0.795132776897167,4364,0.105835137447919,0.165491512158771,4.46877857438367,0.261322339866945,0.120529656672368,14.8974750933532,0.736400177799291,0.0449618554864032,"Buffering","Anti-Scaling","Scaling","Scaling"
"643","MCM3AP",8.54235328574073e-05,0.347881670403587,2.82437398565443,5.81356339966945e-11,-0.366103387067677,-0.364627739155423,5.81430986761853e-12,0.713985057471264,4365,0.561477337775791,0.0350967328039871,0.925021551183885,0.826556152233757,-0.00848817664635789,19.7775676665336,0.495629082419059,0.0435849094503449,"Buffering","Buffering","Scaling","Scaling"
"644","MCM6",0.65503920085586,-0.0362125165799404,-0.349338865052309,0.0109751517844028,-0.349876714110805,-0.432610687181212,0.0319880622525528,0.313664197530865,4368,0.762884769254306,0.0363521219416775,-2.03443015749274,0.965846437732228,-0.00574672246875475,-1.400655551243,0.794587899478125,0.0420988444104322,"Buffering","Buffering","Buffering","Scaling"
"645","MDC1",7.57915104595388e-07,0.369145044725646,-0.561248379641504,5.23040654450439e-05,-0.37452191584499,-0.209217017430082,4.8829229420778e-12,0.743666960570636,4380,0.00365417828609273,0.226313933237024,0.746739606723244,0.266367346538527,-0.0841091369715763,-0.338443614761438,0.000938896634359208,0.3104230702086,"Buffering","Buffering","Scaling","Scaling"
"646","ME3",0.000426050518641126,0.367625450762829,0.363400265317961,0.000520105668660956,-0.374557849035963,0.66711959468,3.16824345617545e-08,0.742183299798793,4388,0.568128907455604,0.0546301675972148,1.72482332950609,0.0129688984493111,-0.185893554217632,-0.369426943035906,0.0170424578044024,0.240523721814847,"Buffering","Buffering","Scaling","Scaling"
"647","MED10",1.2207701614118e-16,0.461827402029165,-1.2846342803509,0.0014977321691626,-0.256969975316749,-0.183288022856836,1.13918775799833e-12,0.718797377345915,4395,0.999384667785631,-3.66257528479699e-05,3.12678788431325,0.824372788714351,-0.0210479975382249,19.9924087684248,0.834320240522633,0.0210113717853769,"Buffering","Buffering","Scaling","Scaling"
"648","MED17",0.000644834814647905,0.193478772198675,0.453194862413012,1.53265493236215e-10,-0.374575975870157,-1.03996588434909,5.97041967323062e-14,0.568054748068832,4402,0.151589998985886,0.0897496135890462,0.637900900905196,0.511205498333698,-0.0363964494361902,-0.801361190029063,0.0701746634251613,0.126146063025236,"Buffering","Buffering","Buffering","Scaling"
"649","MED20",5.88615792287596e-12,0.380732518817497,0.448962248116873,5.48567193603389e-13,-0.489054631965146,-0.289676866286607,1.16131181446033e-24,0.869787150782643,4405,0.521082849187328,0.0359446060855916,0.80030938980276,0.552284412448445,0.0408649314984935,0.711078188167704,0.950247881006851,-0.00492032541290191,"Buffering","Buffering","Scaling","Scaling"
"650","MED29",0.000200243626951702,0.365380647976362,0.393135348650043,5.37873802730881e-05,-0.267727466501752,1.30666830396393,2.27224371396948e-08,0.633108114478114,4414,0.299757886300735,0.116034913081015,-3.34968172821661,0.929402088863222,0.0111320244357682,-1.23229061186152,0.451189526032273,0.104902888645247,"Buffering","Buffering","Scaling","Scaling"
"651","MEN1",0.0101526160446892,0.0938548270499727,-0.50807648023215,0.000695820069434227,-0.113032137159527,-0.146865318958606,1.44725541384564e-06,0.206886964209499,4429,0.137692421091158,0.0992460677843537,0.38091077673452,0.977672342603362,0.00306773606054866,2.27563698635202,0.423592566863841,0.0961783317238051,"Buffering","Buffering","Buffering","Buffering"
"652","METAP2",0.000115632850816426,0.207812941198593,-0.480279950499462,1.33699446416329e-16,-0.671284620289739,-0.212602952006785,9.41941626174835e-22,0.879097561488333,4437,0.12016996351338,0.069668510332894,0.259007543567967,4.93122475323107e-06,-0.254737164464606,-0.168761674783552,4.34321077933967e-07,0.3244056747975,"Buffering","Scaling","Buffering","Scaling"
"653","METTL1",0.0003245279246479,0.223379327366066,0.31084416265383,0.000319383710717043,-0.233396728971963,1.13965417712927,2.16319764444588e-08,0.456776056338028,4439,0.967174312884848,-0.00398068460767835,-3.94271099819412,0.0252680715545059,-0.185038799952067,-0.374526922781866,0.0874901217345411,0.181058115344389,"Buffering","Buffering","Buffering","Buffering"
"654","METTL7A",0.195346516667013,0.128355212583915,-7.45635450381144,5.53154722080493e-07,-0.551743672934836,-0.756353878274814,3.32870327868048e-07,0.680098885518751,4450,0.07881296319565,0.163152565302212,0.730768929530833,0.0264989361437815,-0.244440551593512,-0.838125902272583,0.00158041469325555,0.407593116895724,"Buffering","Buffering","Buffering","Scaling"
"655","METTL7B",0.609273920558813,-0.0562640515993158,0.512617032645063,1.32010024222887e-05,-0.461775044171665,0.605597316375253,0.00119123905798244,0.405510992572349,4451,0.44020116601579,-0.110719959550493,-2.51072248540262,0.000953263702867571,-0.457247758542493,-0.48051884136035,0.0375698875602036,0.346527798991999,"Anti-Scaling","Scaling","Buffering","Scaling"
"656","MMAB",0.0755887426308826,0.108655210558824,-0.300909717944508,3.09941845164654e-12,-0.440782351899739,-0.130404129223609,5.64934684754745e-12,0.549437562458563,4534,0.286089479554307,0.113701960780839,1.2443159881717,0.00315759084115016,-0.236181047704768,-0.244637411296081,0.00144643114638114,0.349883008485607,"Buffering","Buffering","Buffering","Scaling"
"657","MMP7",0.480195205808482,-0.144147837599294,0.314421523951635,1.39689050065443e-05,-1.02357939969917,0.435197484521394,0.000999212676869359,0.879431562099872,4542,0.429777912313135,0.157064073469261,-3.54011939017931,0.355108884491711,-0.178933699398331,-0.824425070594414,0.168683984588673,0.335997772867592,"Buffering","Buffering","Anti-Scaling","Scaling"
"658","MON2",1.40039178096063e-06,0.264892052313883,-0.675676264832374,4.87136939402987e-14,-0.505661087420043,-0.179155409126439,1.47975504163747e-21,0.770553139733926,4562,0.179092526278768,0.0707606482635465,0.408830324506401,2.69428334695514e-05,-0.20091043608125,-0.199162041290738,5.91747604755447e-05,0.271671084344796,"Buffering","Buffering","Scaling","Scaling"
"659","MORC3",0.0215452886285074,0.165597313901345,3.06369883822803,1.75261191707482e-13,-0.407284944719344,-0.421578685840855,4.84449027693604e-11,0.57288225862069,4564,0.812739095524115,0.014927212486034,0.833643858874545,0.307431022194968,-0.0676044234882136,-4.1189285462324,0.318262918281352,0.0825316359742475,"Buffering","Buffering","Buffering","Scaling"
"660","MPDZ",0.00394422562966572,0.322052739255372,-8.80103681718347,0.0106261657424115,-0.193530079125826,-0.818832195191471,8.36215223001269e-06,0.515582818381198,4573,0.915422585917459,-0.0133342350695392,-2.50017589781081,0.689540097110191,0.0406214142233635,-5.50642775589799,0.690559347606499,-0.0539556492929027,"Buffering","Buffering","Scaling","Buffering"
"661","MPP6",0.00948106915087917,0.29327873226894,-0.516716772037298,0.00118040678678055,-0.310587082077052,-0.217570156582075,3.29062684692582e-06,0.603865814345991,4583,0.853470989374099,-0.0157653745801805,0.90057654561756,0.00216079461312222,-0.262935905791524,-0.744529448614351,0.0125770684154148,0.247170531211343,"Buffering","Scaling","Scaling","Scaling"
"662","MRPL11",0.151008979574157,0.117517326524608,2.05040084823762,2.62417107101668e-05,-0.314195137654406,-1.10993119932614,9.87446403518589e-06,0.431712464179013,4608,0.598524901296273,0.0376876539855234,1.52525322494525,0.0307319539371846,-0.169279151653862,-0.608431672942781,0.0286926077812809,0.206966805639385,"Buffering","Buffering","Buffering","Scaling"
"663","MRPL14",2.44805284495715e-09,0.366494152939893,0.512031279769034,1.18713773824811e-11,-0.556085874799358,-0.433337114661396,8.38315949938303e-21,0.922580027739251,4611,0.116433104380105,0.113600574047588,0.74209754851787,0.599148649646412,-0.0460171691377843,-0.903092331353058,0.0819678011009206,0.159617743185372,"Buffering","Buffering","Scaling","Scaling"
"664","MRPL16",0.546509826216577,0.0356833690581264,-0.579332842656162,3.50407587159809e-08,-0.342299500888828,-0.246633845306519,5.48093613986645e-07,0.377982869946954,4613,0.464403822671825,-0.0510192049674664,-1.15384736119208,0.117832345662747,-0.18511608282174,-1.24337630422639,0.292045604241318,0.134096877854274,"Buffering","Buffering","Buffering","Scaling"
"665","MRPL2",1.3256682288271e-06,0.324872643267518,0.623750142952814,5.00148478241935e-06,-0.412068146640679,-1.17867908769473,4.38916083427454e-12,0.736940789908197,4617,0.094594312413413,0.106695264058455,0.520982884601737,0.304163925461757,-0.0640009837071952,-0.0992935516450651,0.000948809478804426,0.17069624776565,"Buffering","Buffering","Scaling","Scaling"
"666","MRPL21",2.65689067428504e-05,0.300071406506115,0.475532653976713,1.11461129878579e-07,-0.404195668672228,-3.48314324217371,6.72165607014827e-13,0.704267075178343,4619,0.841893044261533,-0.013640737681837,18.3719066867858,0.0240918882280543,-0.158109839532093,-0.466638344952434,0.084639065853122,0.144469101850256,"Buffering","Buffering","Scaling","Scaling"
"667","MRPL30",0.201503971171265,0.0939937729568411,-0.715133805851636,0.161307470579448,-0.152771504820937,-0.53975907353204,0.0495695315438881,0.246765277777778,4626,0.018367259877253,-0.295494197026641,-0.474019479308294,0.482867695272058,-0.0874953390002433,-3.90676653196113,0.192647457229264,-0.207998858026398,"Anti-Scaling","Buffering","Buffering","Buffering"
"668","MRPL32",0.0319738321669335,0.124885191781693,5.94477833349689,1.41871724442568e-11,-0.474793584589615,-0.424138380891921,5.18190828880376e-13,0.599678776371308,4627,0.372974150543185,0.0822273909008203,2.00221398290331,0.6988002461482,-0.0344982744318579,-1.96181087879773,0.267748516524201,0.116725665332678,"Buffering","Buffering","Buffering","Scaling"
"669","MRPL39",0.00315283395596783,0.214999488789238,-0.651352890839924,4.73980602553228e-18,-0.552956649141797,-0.265779540779754,6.50580123516217e-16,0.767956137931034,4633,0.803123396058598,0.0170513073886159,2.74216781539395,0.0110468407643972,-0.160719768228646,-0.584506144586531,0.0299956329985907,0.177771075617262,"Buffering","Buffering","Buffering","Scaling"
