"","RNA_Name","RNA_ID","RNA.Pvalue.Gain","RNA.Diff.Gain","RNA.Pvalue.Loss","RNA.Diff.Loss","RNA.Pvalue.GainvLoss","RNA.Diff.GainvLoss","Protein_ID","Protein.Pvalue.Gain","Protein.Diff.Gain","Protein.Pvalue.Loss","Protein.Diff.Loss","Protein.Pvalue.GainvLoss","Protein.Diff.GainvLoss","Three.RNA.Gain","Three.RNA.Loss","Three.Protein.Gain","Three.Protein.Loss"
"1","AAAS","AAAS",0.18621854163792,0.151554349737429,0.000395076003735438,-0.24305585916187,0.00234901683226953,0.394610208899299,"sp.Q9NRG9.AAAS_HUMAN",0.219328690424535,0.0919092693484476,0.10639292865709,0.0945228185351261,0.975978432064767,-0.00261354918667849,"Buffering","Buffering","Buffering","Buffering"
"2","AACS","AACS",0.682163580230216,0.0572398234881195,0.663056384767551,0.0453455133843192,0.941632628294504,0.0118943101038003,"sp.Q86V21.AACS_HUMAN",0.94937980337504,-0.0103249322080304,0.915076372847356,-0.0108093479814208,0.997840752768143,0.000484415773390388,"Buffering","Buffering","Buffering","Buffering"
"3","AAK1","AAK1",0.00329142746678802,0.322043554999718,0.91642214585347,-0.0113549794912138,0.013901914006869,0.333398534490932,"sp.Q2M2I8.AAK1_HUMAN",0.00823824012359981,0.277235026136892,0.264966503892943,-0.130778593097453,0.00450013012001149,0.408013619234345,"Scaling","Buffering","Scaling","Buffering"
"4","AAMDC","AAMDC",0.325888548598887,0.129302581594287,0.199602866492355,-0.15561922356181,0.0794167783162465,0.284921805156097,"sp.Q9H7C9.AAMDC_HUMAN",0.895077971754882,0.0183478226975854,0.0175939185016625,-0.31509605577787,0.0455870294228207,0.333443878475455,"Buffering","Buffering","Buffering","Scaling"
"5","AAMP","AAMP",6.4874398989116e-06,0.355998846255593,0.00484086560352682,-0.209368012017956,3.45239057420623e-08,0.565366858273549,"sp.Q13685.AAMP_HUMAN",0.0212341769421364,0.288258982360835,0.0357088960867934,-0.223497663546533,0.000930453143229846,0.511756645907368,"Scaling","Buffering","Scaling","Buffering"
"6","AARS","AARS",0.000815631909450841,0.596018668211903,8.50876517903814e-05,-0.35773514354803,1.64770902947117e-06,0.953753811759933,"sp.P49588.SYAC_HUMAN",0.0186280274749571,0.296005614128839,0.000386184715322325,-0.295284861536273,2.40492555826603e-05,0.591290475665112,"Scaling","Scaling","Scaling","Scaling"
"7","AARS2","AARS2",0.0695529089144899,0.183997881817391,0.00147061537984386,-0.310340426644503,0.000204339395903311,0.494338308461894,"sp.Q5JTZ9.SYAM_HUMAN",0.00983488812586907,0.246015861963476,0.00333510159599154,-0.195591218556229,5.09292515631745e-05,0.441607080519705,"Buffering","Scaling","Buffering","Buffering"
"8","AASDHPPT","AASDHPPT",0.000637784053076827,0.291077677168556,6.6356785224507e-08,-0.43199752317954,2.4755791620642e-11,0.723075200348096,"sp.Q9NRN7.ADPPT_HUMAN",0.0352427422355599,0.232790232861051,1.46871983371049e-05,-0.395709173850549,1.87763958922782e-06,0.6284994067116,"Scaling","Scaling","Buffering","Scaling"
"9","AASS","AASS",0.0220637386233271,0.39575668215192,0.430310671820951,0.164934046109242,0.313040793416076,0.230822636042678,"sp.Q9UDR5.AASS_HUMAN",0.197058811349356,0.180550750968822,0.374507248286904,0.14697444924602,0.850404758234421,0.0335763017228019,"Scaling","Anti-Scaling","Buffering","Anti-Scaling"
"10","ABCB10","ABCB10",1.23748277280854e-05,0.378208752811958,0.000182358707484938,-0.40398127105035,1.69869596991798e-09,0.782190023862308,"sp.Q9NRK6.ABCBA_HUMAN",0.000175830803338422,0.305284842020148,0.22325160199211,-0.108119256374438,0.000116730485076225,0.413404098394586,"Scaling","Scaling","Scaling","Buffering"
"11","ABCB8","ABCB8",1.76412488114334e-10,0.470006420675809,0.00270495477444795,-0.271850367569797,4.93380416637157e-12,0.741856788245607,"sp.Q9NUT2.ABCB8_HUMAN",1.376386546273e-05,0.34755983040505,0.297705243729621,-0.100320082706926,3.94600831858721e-05,0.447879913111976,"Scaling","Scaling","Scaling","Buffering"
"12","ABCC1","ABCC1",0.087707721262766,0.312541880810538,0.0019773101096995,-0.319755700583021,0.00183277946130659,0.632297581393559,"sp.P33527.MRP1_HUMAN",0.201835071233083,0.195052680338292,0.0283381638724785,-0.200555172933012,0.0161002433948315,0.395607853271304,"Scaling","Scaling","Buffering","Buffering"
"13","ABCC3","ABCC3",0.0555787407096187,0.723782797429102,0.131171701414656,0.55092380778313,0.713870614253223,0.172858989645972,"sp.O15438.4.MRP3_HUMAN",0.269044081888058,0.230906157214617,0.518012630123418,0.116203996416484,0.647285164960914,0.114702160798133,"Scaling","Anti-Scaling","Buffering","Anti-Scaling"
"14","ABCC4","ABCC4",0.60219157614353,-0.116951772974892,0.00871289103176703,-0.358021485394097,0.293816985434236,0.241069712419204,"sp.O15439.MRP4_HUMAN",0.839579856890146,0.0336017630749108,0.0141963233591716,-0.238464744083382,0.111993472941298,0.272066507158292,"Anti-Scaling","Scaling","Buffering","Buffering"
"15","ABCD3","ABCD3",0.000775474316491944,0.368213165708613,0.0597942961967976,-0.176665194340652,3.79696773866793e-05,0.544878360049265,"sp.P28288.ABCD3_HUMAN",0.616765200593553,0.0692651129642361,0.067165338971468,-0.180187999111235,0.115527369383625,0.249453112075472,"Scaling","Buffering","Buffering","Buffering"
"16","ABCE1","ABCE1",0.214223610389747,0.249973336576532,2.12822771904705e-07,-0.313037141370986,0.0121073121212062,0.563010477947518,"sp.P61221.ABCE1_HUMAN",0.294377074813786,0.209998930766673,6.54313338896338e-05,-0.26406167718025,0.0288084213258424,0.474060607946922,"Buffering","Scaling","Buffering","Scaling"
"17","ABCF2","ABCF2",1.54632831916318e-08,0.401506742920398,0.00173195801979125,-0.314276016124114,3.29619278244573e-10,0.715782759044512,"sp.Q9UG63.ABCF2_HUMAN",9.90085345512629e-06,0.301870446835121,0.00758139338223299,-0.214734980097628,3.38795612748326e-08,0.516605426932749,"Scaling","Scaling","Scaling","Buffering"
"18","ABCF3","ABCF3",4.60435444598264e-07,0.284442070215915,5.50654041839144e-05,-0.377468365837398,1.00667944373139e-09,0.661910436053313,"sp.Q9NUQ8.ABCF3_HUMAN",0.608783292464535,0.0378854479133393,0.0680495171905272,-0.192480712820267,0.0482046613653154,0.230366160733606,"Scaling","Scaling","Buffering","Buffering"
"19","ABHD10","ABHD10",0.110587827539986,0.143926259357725,0.0192613596846902,-0.247120520405143,0.0018401519854469,0.391046779762868,"sp.Q9NUJ1.ABHDA_HUMAN",2.12138030030937e-05,0.346658436809539,0.253707417935657,-0.115664171661052,9.64572217128538e-05,0.462322608470591,"Buffering","Buffering","Scaling","Buffering"
"20","ABHD11","ABHD11",0.0559337586035286,0.214763944400485,0.0350059038737731,-0.313016806803055,0.000562893863907113,0.52778075120354,"sp.Q8NFV4.ABHDB_HUMAN",0.136222164740994,0.152688958614553,0.130533741014305,-0.206159475791433,0.0127648845963333,0.358848434405986,"Buffering","Scaling","Buffering","Buffering"
"21","ABHD12","ABHD12",8.73188230226622e-11,0.614332587297551,0.000320435294658056,-0.371233072491735,8.12143331267972e-16,0.985565659789286,"sp.Q8N2K0.ABD12_HUMAN",2.05369860970324e-06,0.391352655323439,0.00128541250732813,-0.262179527349413,1.77706470723552e-11,0.653532182672851,"Scaling","Scaling","Scaling","Scaling"
"22","ABHD14B","ABHD14B",0.175412761717501,-0.362507756293083,1.31142895721619e-13,-0.67990590930984,0.23414617928632,0.317398153016756,"sp.Q96IU4.ABHEB_HUMAN",0.580217929182523,-0.210791204933101,7.2615114738481e-10,-0.655670451097177,0.25256898920453,0.444879246164075,"Anti-Scaling","Scaling","Anti-Scaling","Scaling"
"23","ABHD16A","ABHD16A",0.000846428237176983,0.332656672958035,2.39359091079512e-05,-0.358720544792435,3.42897866800382e-08,0.69137721775047,"sp.O95870.ABHGA_HUMAN",0.032587320116941,0.230891334465062,0.254137434861544,-0.0990027324509148,0.00957094051893843,0.329894066915976,"Scaling","Scaling","Buffering","Buffering"
"24","ABI2","ABI2",5.34117204274419e-05,0.522928876032513,0.717736886361109,-0.0359443625537574,9.90260518004688e-05,0.558873238586271,"sp.Q9NYB9.2.ABI2_HUMAN",0.00164201094239067,0.429978798483611,0.404436686929759,-0.077098315855085,0.000714959071189625,0.507077114338696,"Scaling","Buffering","Scaling","Buffering"
"25","ABLIM1","ABLIM1",0.194414194103321,0.57687513083223,0.00380584917038287,-0.609665733031988,0.0133562751679579,1.18654086386422,"tr.Q5T6N4.Q5T6N4_HUMAN",0.285883164644431,0.327541416098232,0.00626354099389939,-0.380218752956773,0.0304305094581645,0.707760169055005,"Scaling","Scaling","Scaling","Scaling"
"26","ABR","ABR",0.0227281136184677,0.370329027560096,0.00184542804013281,-0.384192432346565,1.10174360932427e-05,0.754521459906662,"sp.Q12979.ABR_HUMAN",0.225889781270522,0.215116829131833,0.00662671596390098,-0.265080820659989,0.0110195436082407,0.480197649791822,"Scaling","Scaling","Buffering","Scaling"
"27","ABRACL","ABRACL",0.964865328187522,-0.0181028748933612,7.21240364214589e-05,-0.460633689880548,0.291379473714033,0.442530814987187,"sp.Q9P1F3.ABRAL_HUMAN",0.938601323505822,-0.0346234554874894,0.000761762737251077,-0.493611192403636,0.316364438930454,0.458987736916147,"Buffering","Scaling","Buffering","Scaling"
"28","ACAA1","ACAA1",0.289056969968398,0.245528078997479,2.35566062128587e-05,-0.343088857808221,0.0197946984902906,0.5886169368057,"sp.P09110.THIK_HUMAN",0.664870767110085,-0.101059035718006,0.767485291601992,-0.0240682523369265,0.743594408039059,-0.0769907833810799,"Buffering","Scaling","Anti-Scaling","Buffering"
"29","ACAA2","ACAA2",0.0395717701556392,0.606010947704505,9.23531218209665e-06,-0.691771716820768,9.59257165084924e-05,1.29778266452527,"sp.P42765.THIM_HUMAN",0.404630140745939,0.264702181582413,0.0230725309031263,-0.298654571393369,0.0831730402233156,0.563356752975782,"Scaling","Scaling","Scaling","Scaling"
"30","ACACA","ACACA",0.100189155708738,0.180546950278032,0.0215013282639503,-0.21998014272936,0.00285380126292936,0.400527093007391,"sp.Q13085.4.ACACA_HUMAN",0.337724344845327,0.0923550066987025,0.0160301169107701,-0.236291528125403,0.00954416984177141,0.328646534824106,"Buffering","Buffering","Buffering","Buffering"
"31","ACAD10","ACAD10",0.04181875574763,0.235495043204371,0.00143822383940698,-0.28483186588374,0.000215679702486864,0.520326909088111,"sp.Q6JQN1.5.ACD10_HUMAN",0.151401883409134,0.164395445649759,0.358284832611043,-0.0854072351277587,0.0654929461659681,0.249802680777517,"Buffering","Scaling","Buffering","Buffering"
"32","ACAD8","ACAD8",0.000496185868862432,0.366959296218081,1.52884411030394e-09,-0.552820881466136,1.30762228137204e-12,0.919780177684216,"sp.Q9UKU7.ACAD8_HUMAN",0.0120814219114418,0.254652036511239,0.007050175256672,-0.2329258496506,2.86592140810693e-05,0.487577886161839,"Scaling","Scaling","Scaling","Buffering"
"33","ACAD9","ACAD9",4.90169187087553e-05,0.279032990664576,0.000272851339882328,-0.330584760907396,2.39903532207349e-08,0.609617751571972,"sp.Q9H845.ACAD9_HUMAN",6.54389506273473e-09,0.422664218077549,0.161940836092143,-0.116042495373242,1.74046308308451e-07,0.538706713450791,"Scaling","Scaling","Scaling","Buffering"
"34","ACADM","ACADM",0.000702973263176304,0.459292633257829,1.21262854433063e-07,-0.562787334535045,8.03922278157687e-10,1.02207996779287,"sp.P11310.2.ACADM_HUMAN",0.00144144499818327,0.480525692772111,0.00196064161310704,-0.285082728799792,7.15830224694242e-06,0.765608421571904,"Scaling","Scaling","Scaling","Scaling"
"35","ACADS","ACADS",0.00206140481877868,0.578786679255072,0.0444695037638987,-0.292354026000336,0.000105370275715694,0.871140705255408,"sp.P16219.ACADS_HUMAN",0.00203925675427678,0.619024499532801,0.620264215823575,-0.074190252590429,0.00246551415154499,0.69321475212323,"Scaling","Scaling","Scaling","Buffering"
"36","ACADSB","ACADSB",0.0961546694013798,0.303855559198542,0.000460819406471859,-0.318331667749217,0.00202158187322313,0.62218722694776,"sp.P45954.ACDSB_HUMAN",0.300107866749051,0.194002409981547,0.000381651167165181,-0.330273733804407,0.00996518581737246,0.524276143785954,"Scaling","Scaling","Buffering","Scaling"
"37","ACADVL","ACADVL",0.0143458007697395,0.308903248631537,4.05380093444341e-11,-0.502373266585692,3.685245772111e-08,0.811276515217228,"sp.P49748.3.ACADV_HUMAN",0.0207475949860176,0.343703065010437,0.00793876826736971,-0.235208169039622,0.000272757702475311,0.578911234050059,"Scaling","Scaling","Scaling","Buffering"
"38","ACAP2","ACAP2",0.0012975169572535,0.253880922900882,0.00318958943316161,-0.341722164358764,6.38367289569442e-06,0.595603087259646,"sp.Q15057.ACAP2_HUMAN",0.562910221328289,0.052882828036366,0.00830495602116804,-0.329526331251556,0.00668246562841369,0.382409159287922,"Scaling","Scaling","Buffering","Scaling"
"39","ACAT1","ACAT1",0.611407693895284,0.0579855686087063,2.29385112168165e-10,-0.697698868835772,2.6759367166582e-07,0.755684437444478,"sp.P24752.THIL_HUMAN",0.0183701139318996,0.218343095319676,8.52499069085468e-06,-0.394478146429911,1.24772244363016e-07,0.612821241749586,"Buffering","Scaling","Buffering","Scaling"
"40","ACAT2","ACAT2",0.0788879417331002,0.341120378917577,0.00116225850316875,-0.375206746576475,0.000765222338713778,0.716327125494051,"sp.Q9BWD1.THIC_HUMAN",0.31046503170753,0.157820326770752,0.000203536103121575,-0.345583494523344,0.00268782545842289,0.503403821294096,"Scaling","Scaling","Buffering","Scaling"
"41","ACBD3","ACBD3",4.06944328192617e-07,0.286744689867731,0.0320100775028337,-0.203042204807261,5.86958775641495e-06,0.489786894674992,"sp.Q9H3P7.GCP60_HUMAN",0.0218742199096402,0.125410335338108,0.325931183285928,-0.08167231080761,0.0239037307524727,0.207082646145718,"Scaling","Buffering","Buffering","Buffering"
"42","ACBD5","ACBD5",0.0127802609544769,0.371459306873492,9.66543653177581e-10,-0.474813642676048,6.35193767124211e-07,0.846272949549539,"sp.Q5T8D3.ACBD5_HUMAN",0.0390614031412308,0.307612410305144,1.3232674143819e-05,-0.353065491295234,4.78521214960608e-05,0.660677901600378,"Scaling","Scaling","Scaling","Scaling"
"43","ACIN1","ACIN1",0.258491669128419,0.112563962292685,7.6292704918172e-09,-0.404430565854899,9.15659082227406e-06,0.516994528147584,"tr.E7EQT4.E7EQT4_HUMAN",0.0592021449387975,-0.171894566552934,2.9632889951644e-06,-0.339335786578304,0.0942205205499156,0.16744122002537,"Buffering","Scaling","Anti-Scaling","Scaling"
"44","ACIN1","ACIN1",0.258491669128419,0.112563962292685,7.6292704918172e-09,-0.404430565854899,9.15659082227406e-06,0.516994528147584,"sp.Q9UKV3.5.ACINU_HUMAN",0.378378384083671,-0.0637924396713949,4.5104889432184e-05,-0.248825284084303,0.0256233044947821,0.185032844412908,"Buffering","Scaling","Buffering","Buffering"
"45","ACLY","ACLY",0.00337939904262497,0.297751623545248,0.123947766436334,-0.155047393298873,0.000464831404831252,0.452799016844121,"sp.P53396.2.ACLY_HUMAN",0.546968761444881,0.106189632060643,0.286065431052924,-0.195691702644885,0.19776214157437,0.301881334705527,"Scaling","Buffering","Buffering","Buffering"
"46","ACLY","ACLY",0.00337939904262497,0.297751623545248,0.123947766436334,-0.155047393298873,0.000464831404831252,0.452799016844121,"sp.P53396.ACLY_HUMAN",0.122565904417476,0.146574176347619,0.0319319990090381,-0.249764733942429,0.00434837608957724,0.396338910290047,"Scaling","Buffering","Buffering","Buffering"
"47","ACO1","ACO1",0.201562649007166,0.220603547314328,0.507773799501536,-0.0701898777619254,0.095450264174867,0.290793425076253,"sp.P21399.ACOC_HUMAN",0.857873028353714,0.0266126103277815,0.536737117608962,-0.058040256578334,0.575766739878847,0.0846528669061155,"Buffering","Buffering","Buffering","Buffering"
"48","ACO2","ACO2",0.000913485576813379,0.522326264033514,2.71809784736718e-13,-0.460213808431312,1.9982601666641e-07,0.982540072464825,"sp.Q99798.ACON_HUMAN",0.0117048084221263,0.399632093241338,3.06435119832691e-07,-0.315001856434576,5.84183225146191e-05,0.714633949675914,"Scaling","Scaling","Scaling","Scaling"
"49","ACOT13","ACOT13",0.0717607177173886,0.275716169790154,0.0023891475288305,-0.329624408876638,0.000752427002539537,0.605340578666791,"sp.Q9NPJ3.ACO13_HUMAN",0.249735691226868,0.169183268239339,8.27823421487205e-05,-0.413441244978554,0.000689197057857474,0.582624513217893,"Scaling","Scaling","Buffering","Scaling"
"50","ACOT2","ACOT2",9.17268075696357e-05,0.710869535864025,0.00627669878090893,-0.41681049574805,3.61810000241295e-08,1.12768003161207,"sp.P49753.ACOT2_HUMAN",4.81733168701224e-07,0.725016474779145,0.0240718379789598,-0.241649363085069,7.1567741787477e-10,0.966665837864214,"Scaling","Scaling","Scaling","Buffering"
"51","ACOT7","ACOT7",0.00299009850926711,0.545368801805556,0.0270062617509756,-0.240797828548145,9.45186439212115e-05,0.786166630353701,"sp.O00154.BACH_HUMAN",0.283135352322414,0.184199690243196,0.0208295021298021,-0.231865636086702,0.0262051088330214,0.416065326329898,"Scaling","Buffering","Buffering","Buffering"
"52","ACOT8","ACOT8",1.08897530698911e-14,0.467535168724384,0.14847078494052,-0.21230950157466,9.10334531630137e-05,0.679844670299045,"sp.O14734.ACOT8_HUMAN",6.14429524910608e-07,0.347752346350686,0.0326283296672,-0.404282819611307,0.000375237535580612,0.752035165961993,"Scaling","Buffering","Scaling","Scaling"
"53","ACOX1","ACOX1",0.00215701524954193,0.278198458811577,0.325516809708467,-0.115874730309443,0.00429095408047193,0.39407318912102,"sp.Q15067.2.ACOX1_HUMAN",0.264270910086562,0.128360224894426,0.47822918936161,-0.094875415917374,0.173075054929494,0.2232356408118,"Scaling","Buffering","Buffering","Buffering"
"54","ACOX3","ACOX3",0.043908845105173,0.421111489954503,3.33650072179508e-07,-0.346090482373562,0.000996873219518051,0.767201972328064,"sp.O15254.ACOX3_HUMAN",0.00421324001725699,0.697170393572383,0.0469949765671954,-0.183433719241549,0.000598907296523181,0.880604112813931,"Scaling","Scaling","Scaling","Buffering"
"55","ACP2","ACP2",0.00136202951460775,0.398225642847527,0.7909179795519,0.0237238382639564,0.00459817796747177,0.374501804583571,"sp.P11117.PPAL_HUMAN",0.00294087421051914,0.297784918612224,0.246786754597103,0.099960786290582,0.0728386023198304,0.197824132321642,"Scaling","Buffering","Scaling","Buffering"
"56","ACSF2","ACSF2",0.549222454849229,0.107102907429574,0.564124897736097,0.109424924038428,0.992125579792835,-0.00232201660885423,"sp.Q96CM8.ACSF2_HUMAN",0.473049883634628,-0.102620824339253,0.990275351030892,0.00186313498684667,0.58259034651586,-0.1044839593261,"Buffering","Anti-Scaling","Anti-Scaling","Buffering"
"57","ACSF3","ACSF3",0.0636461639193743,0.20264496548527,2.20109230045356e-07,-0.42376666148568,1.33474594574765e-06,0.62641162697095,"sp.Q4G176.ACSF3_HUMAN",0.620819250399559,0.0563997089120414,0.0102123323492287,-0.180288881107571,0.0540911825306643,0.236688590019613,"Buffering","Scaling","Buffering","Buffering"
"58","ACSL1","ACSL1",0.82191427659081,-0.0961494329680219,0.352152829831113,-0.12894598177741,0.939022178710115,0.0327965488093884,"sp.P33121.ACSL1_HUMAN",0.64198090222349,0.181132396190318,0.0431217361735057,-0.202533337036252,0.332389158171996,0.38366573322657,"Buffering","Buffering","Buffering","Buffering"
"59","ACSL3","ACSL3",0.17215777002958,0.194861089047945,0.923940380801546,0.0107390518537542,0.262098554539889,0.184122037194191,"sp.O95573.ACSL3_HUMAN",0.100918131525242,0.230194495948975,0.358139316684331,0.0845437654621536,0.339087086797417,0.145650730486821,"Buffering","Buffering","Buffering","Buffering"
"60","ACSL5","ACSL5",0.72993289563517,0.176295989989546,0.113383623685651,-0.388701914288208,0.286169768790669,0.564997904277754,"sp.Q9ULC5.3.ACSL5_HUMAN",0.33142679294485,-0.256623547370024,0.144840533185458,-0.207897825685863,0.854740280002351,-0.0487257216841604,"Buffering","Scaling","Anti-Scaling","Buffering"
"61","ACSS1","ACSS1",0.584144731199575,0.114878454627567,0.00153866291403622,-0.646146951640711,0.001173952696383,0.761025406268279,"sp.Q9NUB1.ACS2L_HUMAN",0.92876078810247,0.0145177594783611,0.00648565641935196,-0.398820519381543,0.0238939638308701,0.413338278859904,"Buffering","Scaling","Buffering","Scaling"
"62","ACSS2","ACSS2",0.000617994801462658,0.385762994557449,0.633340767584853,-0.123812069404461,0.0595715019203737,0.509575063961909,"sp.Q9NR19.2.ACSA_HUMAN",0.174303478458562,0.124826508285459,0.124204378559963,-0.308179676208535,0.0362992675468621,0.433006184493994,"Scaling","Buffering","Buffering","Scaling"
"63","ACTA2","ACTA2",0.249824144150361,0.735118232396844,0.0425856605859372,-0.411208429978088,0.0813964316503918,1.14632666237493,"sp.P62736.ACTA_HUMAN",0.913969541852263,0.0104690095241666,0.83711891898755,0.00926675771706935,0.990366801095031,0.00120225180709726,"Scaling","Scaling","Buffering","Buffering"
"64","ACTB","ACTB",0.15416558756537,0.114627853998773,0.0582471701118495,-0.274900323992229,0.00995648417361195,0.389528177991002,"sp.P60709.ACTB_HUMAN",0.00317718323823498,0.128563939851088,0.243429035192384,0.0824371105053991,0.516240421588934,0.0461268293456888,"Buffering","Scaling","Buffering","Buffering"
"65","ACTBL2","ACTBL2",0.419308071527412,0.121002404499863,0.474666007465865,0.0591561801992536,0.698582310983759,0.0618462243006096,"sp.Q562R1.ACTBL_HUMAN",0.697437377486008,-0.052542884294151,0.769260058005237,0.023445014135483,0.584391295529125,-0.075987898429634,"Buffering","Buffering","Buffering","Buffering"
"66","ACTG1","ACTG1",0.111033989831436,0.173853641264893,0.202611366178795,-0.166097547834257,0.0274012975512671,0.33995118909915,"tr.K7EM38.K7EM38_HUMAN",0.0648452718359349,-0.342226682660483,0.376241717621552,-0.15583856634561,0.425682783408947,-0.186388116314873,"Buffering","Buffering","Anti-Scaling","Buffering"
"67","ACTL6A","ACTL6A",1.68572983547826e-06,0.334259393198399,0.000170564532926905,-0.372420501862512,1.62831671369631e-09,0.706679895060911,"sp.O96019.ACL6A_HUMAN",2.12320605423152e-05,0.248797436991416,0.00580410094279962,-0.171741833755468,5.5517290896726e-08,0.420539270746884,"Scaling","Scaling","Buffering","Buffering"
"68","ACTN1","ACTN1",0.00779389580902197,0.6038055853785,0.527059229391478,0.0983832900344188,0.0311057544950231,0.505422295344081,"sp.P12814.4.ACTN1_HUMAN",0.00930105615316045,0.376837870013336,0.410475745056143,0.0853533614638166,0.0633203785182296,0.291484508549519,"Scaling","Buffering","Scaling","Buffering"
"69","ACTN1","ACTN1",0.00779389580902197,0.6038055853785,0.527059229391478,0.0983832900344188,0.0311057544950231,0.505422295344081,"sp.P12814.ACTN1_HUMAN",0.0265152920723737,0.423856317408331,0.325623140112629,0.116323698400885,0.119108546509529,0.307532619007446,"Scaling","Buffering","Scaling","Anti-Scaling"
"70","ACTN4","ACTN4",0.000646924526558201,0.445257678349579,0.795419688809468,-0.0321433014490893,0.00209835146835486,0.477400979798668,"tr.H7C144.H7C144_HUMAN",0.332110033644555,0.352676576618923,0.316273284809366,-0.28890659445546,0.104442307284979,0.641583171074383,"Scaling","Buffering","Scaling","Scaling"
"71","ACTN4","ACTN4",0.000646924526558201,0.445257678349579,0.795419688809468,-0.0321433014490893,0.00209835146835486,0.477400979798668,"sp.O43707.ACTN4_HUMAN",0.00393115808506207,0.356763794982643,0.990770525375679,-0.00126359383427269,0.0143785146600947,0.358027388816916,"Scaling","Buffering","Scaling","Buffering"
"72","ACTR1A","ACTR1A",0.00516397600820382,0.476360296489841,2.2086389569044e-07,-0.365027881280493,1.67169780892063e-05,0.841388177770335,"sp.P61163.ACTZ_HUMAN",0.096714100903538,0.210972606124313,0.00221905716202749,-0.173307250200898,0.00506145127137243,0.384279856325211,"Scaling","Scaling","Buffering","Buffering"
"73","ACTR1B","ACTR1B",0.358128255630516,0.0803489986096357,0.359641746871172,-0.0746057857946889,0.158589015459713,0.154954784404325,"sp.P42025.ACTY_HUMAN",0.69195154443883,0.0486526126844347,0.128961441584369,-0.170978440502415,0.152708324105028,0.21963105318685,"Buffering","Buffering","Buffering","Buffering"
"74","ACTR2","ACTR2",0.0884885430940858,0.145684212261935,0.00612996229158165,-0.236669130490428,0.000659648157093667,0.382353342752364,"sp.P61160.ARP2_HUMAN",0.442402596022417,-0.0539812168956834,0.263519114121414,-0.0832162356553785,0.745910686219415,0.0292350187596951,"Buffering","Buffering","Buffering","Buffering"
"75","ACTR3","ACTR3",0.00148503585914041,0.342011120025772,0.142724339353023,-0.141092588100507,0.000224432239750158,0.483103708126279,"sp.P61158.ARP3_HUMAN",0.00172375358561672,0.203657636365133,0.171631317191585,-0.088910526263357,0.000279754865242752,0.29256816262849,"Scaling","Buffering","Buffering","Buffering"
"76","ACTR3B","ACTR3B",1.0789068476578e-07,0.436741853110203,7.67073674837476e-05,-0.435333741163869,4.68448002786231e-12,0.872075594274072,"sp.Q9P1U1.ARP3B_HUMAN",0.186906006173023,0.0719683699985902,0.155037235180969,-0.0946151012811374,0.0262219419502918,0.166583471279728,"Scaling","Scaling","Buffering","Buffering"
"77","ACY1","ACY1",0.69112939391223,0.0569852615173367,8.93688061389588e-07,-0.431186935201422,0.00244823204271044,0.488172196718759,"sp.Q03154.ACY1_HUMAN",0.463133518170239,0.1431313770665,2.99336222223657e-07,-0.492194777840262,0.00372086553290758,0.635326154906762,"Buffering","Scaling","Buffering","Scaling"
"78","ACYP1","ACYP1",0.788311182871595,0.0360853561808954,0.0042635286072431,-0.234968326157634,0.0627123137323869,0.271053682338529,"sp.P07311.ACYP1_HUMAN",0.413901613554328,-0.139294423812627,0.027047585998427,-0.263950623230584,0.492792456746737,0.124656199417957,"Buffering","Buffering","Anti-Scaling","Scaling"
"79","ACYP2","ACYP2",0.0160099986183912,0.233241818997858,0.481936178980662,-0.0721470230492582,0.0192060502418091,0.305388842047116,"sp.P14621.ACYP2_HUMAN",0.724094516524625,-0.0448839306396085,0.370753607250225,-0.113007014511113,0.677741034978477,0.0681230838715045,"Buffering","Buffering","Buffering","Buffering"
"80","ADA","ADA",0.0737629079520416,0.255817800589066,0.0184077590257751,-0.678777110556626,0.0019643511592163,0.934594911145691,"sp.P00813.ADA_HUMAN",0.411912252606318,0.0955525579935106,0.160699321031914,-0.28438008366294,0.0637535473464615,0.379932641656451,"Scaling","Scaling","Buffering","Scaling"
"81","ADAM10","ADAM10",0.00481317867882653,0.40698767420469,0.0191932266531857,-0.226338100056942,0.000101475814017928,0.633325774261632,"sp.O14672.ADA10_HUMAN",0.00169689073317179,0.41320513675215,0.832796510696069,0.0161819491210755,0.00363056328996945,0.397023187631075,"Scaling","Buffering","Scaling","Buffering"
"82","ADAM17","ADAM17",0.00167003123869515,0.318784481763732,0.0199805002234553,-0.242999795729228,4.7296047175364e-05,0.56178427749296,"sp.P78536.ADA17_HUMAN",0.0359197764495314,0.178584374089114,0.957768914497292,-0.00498776928559709,0.108291347239909,0.183572143374711,"Scaling","Buffering","Buffering","Buffering"
"83","ADAM9","ADAM9",0.528510993938064,-0.200419178432656,0.914079407229944,-0.0149210433304674,0.551641741405765,-0.185498135102189,"sp.Q13443.ADAM9_HUMAN",0.445681077397284,-0.189438930733393,0.322322560377869,0.115257278548211,0.211600649758335,-0.304696209281604,"Anti-Scaling","Buffering","Anti-Scaling","Anti-Scaling"
"84","ADAR","ADAR",0.000118366631972062,0.287817747550821,0.000360307082042043,-0.447052398665124,2.84930969716935e-07,0.734870146215945,"sp.P55265.4.DSRAD_HUMAN",0.0123350182812594,0.157395551858793,0.0315868632359607,-0.210750999311308,0.000856076100449958,0.368146551170101,"Scaling","Scaling","Buffering","Buffering"
