"","RNA_Name","RNA_ID","RNA.Pvalue.Gain","RNA.Diff.Gain","RNA.Pvalue.Loss","RNA.Diff.Loss","RNA.Pvalue.GainvLoss","RNA.Diff.GainvLoss","Protein_ID","Protein.Pvalue.Gain","Protein.Diff.Gain","Protein.Pvalue.Loss","Protein.Diff.Loss","Protein.Pvalue.GainvLoss","Protein.Diff.GainvLoss","Three.RNA.Gain","Three.RNA.Loss","Three.Protein.Gain","Three.Protein.Loss"
"558","ARID2","ARID2",0.272998124925922,0.134767948733646,0.00107391931602396,-0.270836576706656,0.00382663585281653,0.405604525440302,"sp.Q68CP9.ARID2_HUMAN",0.0727700681409777,0.183558760670374,0.333194618795272,-0.0801033135733179,0.0275115026913715,0.263662074243692,"Buffering","Scaling","Buffering","Buffering"
"559","ARID3A","ARID3A",0.304521077563806,0.341779061924668,0.00309628119577644,-0.37601359156354,0.0398123064406288,0.717792653488208,"sp.Q99856.ARI3A_HUMAN",0.371450001516707,0.34471144502125,0.115596754488013,-0.22443896927775,0.15022587409828,0.569150414299,"Scaling","Scaling","Scaling","Buffering"
"560","ARID3B","ARID3B",0.28101885407634,-0.195964060179212,0.000138577727904162,-0.414881258112476,0.246615825692352,0.218917197933264,"sp.Q8IVW6.ARI3B_HUMAN",0.238947470623113,-0.261080563541683,0.129477645530245,-0.220844066902497,0.862725023309092,-0.0402364966391858,"Anti-Scaling","Scaling","Anti-Scaling","Buffering"
"561","ARID4A","ARID4A",0.0108322984547358,0.269021832235677,1.22749544747409e-06,-0.318204864087645,1.06510061470931e-06,0.587226696323322,"sp.P29374.ARI4A_HUMAN",0.00308010128945023,0.260638390196031,6.56151070675182e-05,-0.260646277407326,2.14706211040498e-07,0.521284667603357,"Scaling","Scaling","Scaling","Scaling"
"562","ARID4B","ARID4B",5.68345077671136e-06,0.321060603368317,0.000416396785449854,-0.360212071598724,1.51389856958353e-08,0.681272674967041,"sp.Q4LE39.ARI4B_HUMAN",0.0754962302149514,0.103951297225586,0.662314308635409,0.0362633620370947,0.453389278667367,0.0676879351884917,"Scaling","Scaling","Buffering","Buffering"
"563","ARID5B","ARID5B",0.135757102111259,0.518872663678753,0.335019742154972,-0.121581808958192,0.0723468659473773,0.640454472636946,"sp.Q14865.ARI5B_HUMAN",0.256634540418702,0.284697838415458,0.942668293218234,-0.00832112282861565,0.256075748117809,0.293018961244074,"Scaling","Buffering","Scaling","Buffering"
"564","ARIH1","ARIH1",0.00358802739030993,0.322592708770721,2.92721101669873e-07,-0.303342019770839,1.71841365129848e-06,0.62593472854156,"sp.Q9Y4X5.ARI1_HUMAN",0.00307281281823336,0.42928448136267,0.000727231426248813,-0.216851065843043,5.62882311175164e-05,0.646135547205713,"Scaling","Scaling","Scaling","Buffering"
"565","ARIH2","ARIH2",0.0135214861845265,0.361056990457394,4.06051307282722e-24,-0.608181145932551,1.07862785447197e-06,0.969238136389945,"sp.O95376.ARI2_HUMAN",0.0496625441252501,0.323369299286522,9.47643700624879e-13,-0.549321470544516,2.1759065910708e-05,0.872690769831038,"Scaling","Scaling","Scaling","Scaling"
"566","ARL1","ARL1",0.00231698866788908,0.32317564103598,0.000195436208728046,-0.295001111826314,1.22568117922543e-06,0.618176752862293,"sp.P40616.ARL1_HUMAN",0.302783827352442,0.0981167305097377,0.874165372035872,-0.0115382580380127,0.317556520757529,0.10965498854775,"Scaling","Scaling","Buffering","Buffering"
"567","ARL13B","ARL13B",0.814966839479908,-0.027252709039157,0.26747183359254,-0.160905679709662,0.441010209845703,0.133652970670505,"sp.Q3SXY8.AR13B_HUMAN",0.208717655178146,0.141762156252424,0.49111639227411,0.0699568317515807,0.602372650420681,0.0718053245008432,"Buffering","Buffering","Buffering","Buffering"
"568","ARL14EP","ARL14EP",0.00376437342961478,0.280081210106847,1.05183784645093e-10,-0.46033050385319,2.85094300129724e-10,0.740411713960036,"sp.Q8N8R7.AL14E_HUMAN",0.330643119320574,-0.0947834547449091,0.119245029286783,-0.101821060823769,0.944814941341241,0.00703760607886006,"Scaling","Scaling","Buffering","Buffering"
"569","ARL15","ARL15",0.0877490801980959,0.225254375815478,0.0142663327007604,-0.298986868229017,0.00142656741515748,0.524241244044495,"sp.Q9NXU5.ARL15_HUMAN",0.870768559665042,-0.0275288702099371,0.199905378086925,-0.141732204546253,0.536141992108825,0.114203334336316,"Buffering","Scaling","Buffering","Buffering"
"570","ARL2","ARL2",0.181249570011841,0.151386818830161,0.181992665983694,-0.133874828817947,0.0362333493401728,0.285261647648109,"sp.P36404.ARL2_HUMAN",0.476935293597522,0.0660959621884252,0.832009493817634,-0.0153328258819708,0.424711519390535,0.081428788070396,"Buffering","Buffering","Buffering","Buffering"
"571","ARL2BP","ARL2BP",0.00215926568311584,0.363715848813359,0.00482086382383193,-0.257744297500968,6.34328826100442e-06,0.621460146314327,"sp.Q9Y2Y0.AR2BP_HUMAN",0.0192944473536337,0.319039189505753,0.000132336455668524,-0.375072413246385,5.56355091421956e-06,0.694111602752138,"Scaling","Scaling","Scaling","Scaling"
"572","ARL3","ARL3",0.00159763954456214,0.663795427334724,1.22312195118294e-05,-0.392129729025657,8.57091277802107e-06,1.05592515636038,"sp.P36405.ARL3_HUMAN",0.031078356158058,0.537324095053357,0.0108851142716299,-0.26864712780531,0.00252008156139009,0.805971222858667,"Scaling","Scaling","Scaling","Scaling"
"573","ARL4C","ARL4C",0.107094914745758,0.679809640465304,0.973094260081699,0.00811516682127111,0.138163214429213,0.671694473644033,"sp.P56559.ARL4C_HUMAN",0.0476068798997089,0.737901627680965,0.886351443640626,-0.0356787691044661,0.0601012674537816,0.773580396785431,"Scaling","Buffering","Scaling","Buffering"
"574","ARL5A","ARL5A",0.148254588199629,0.141386863955367,4.09753688746259e-08,-0.499839373432047,6.67537531968246e-07,0.641226237387414,"sp.Q9Y689.ARL5A_HUMAN",0.048218895952901,0.246785516816392,0.0409003082455335,-0.236189971271526,0.00241899779137297,0.482975488087918,"Buffering","Scaling","Buffering","Buffering"
"575","ARL5B","ARL5B",0.00147086797318236,0.374329465128285,1.15986525739464e-12,-0.508516884285422,4.97057642875913e-10,0.882846349413707,"sp.Q96KC2.ARL5B_HUMAN",0.175458506156836,0.146237593271912,0.000107214055355003,-0.271323100785574,0.000425065735967402,0.417560694057486,"Scaling","Scaling","Buffering","Scaling"
"576","ARL6","ARL6",0.00997523510767543,0.268371739851926,0.268967746853364,-0.126227962990826,0.00588970632975741,0.394599702842751,"sp.Q9H0F7.ARL6_HUMAN",0.498638097280755,0.0857520035925043,0.625174885183222,-0.0771617042034604,0.382393023531365,0.162913707795965,"Scaling","Buffering","Buffering","Buffering"
"577","ARL6IP1","ARL6IP1",0.0413905016296759,0.298765080404983,7.48079568939248e-05,-0.298871529693172,0.000213992215430661,0.597636610098155,"sp.Q15041.AR6P1_HUMAN",0.602852947585009,0.0602893812397559,0.805093305034417,-0.0165517270030944,0.530746117882863,0.0768411082428503,"Scaling","Scaling","Buffering","Buffering"
"578","ARL6IP4","ARL6IP4",0.350702343035088,0.0998672802623553,0.015431805114713,-0.178203096006414,0.0265999649336819,0.27807037626877,"sp.Q66PJ3.AR6P4_HUMAN",0.765507356214554,0.038976405333385,0.0463572428047492,-0.190113482357578,0.137260871070767,0.229089887690963,"Buffering","Buffering","Buffering","Buffering"
"579","ARL6IP4","ARL6IP4",0.350702343035088,0.0998672802623553,0.015431805114713,-0.178203096006414,0.0265999649336819,0.27807037626877,"sp.Q66PJ3.2.AR6P4_HUMAN",0.633862125547782,-0.117988580185649,0.457691542592661,0.195071982911146,0.367539666906972,-0.313060563096794,"Buffering","Buffering","Anti-Scaling","Anti-Scaling"
"580","ARL6IP5","ARL6IP5",0.0767586952874683,0.443702733264499,0.0236328410123273,-0.191697553017065,0.0160368929084851,0.635400286281564,"sp.O75915.PRAF3_HUMAN",0.273379356779726,0.240179751997277,0.615208999973148,0.0405005872009855,0.363268505637134,0.199679164796292,"Scaling","Buffering","Buffering","Buffering"
"581","ARL6IP6","ARL6IP6",0.0606112468353132,0.246343583119433,0.00682972849265076,-0.259036989095497,0.00115719532705352,0.50538057221493,"sp.Q8N6S5.AR6P6_HUMAN",0.40263198311267,0.0870405524606647,0.159721951263117,0.124008935173337,0.764163347669946,-0.036968382712672,"Buffering","Scaling","Buffering","Anti-Scaling"
"582","ARL8A","ARL8A",6.69722975034395e-06,0.384657626198114,0.000379939792253694,-0.503986528857834,5.67543753524234e-08,0.888644155055949,"sp.Q96BM9.ARL8A_HUMAN",0.00426137550268852,0.247975926303397,0.000345754615265081,-0.383173638274421,6.97200918286095e-07,0.631149564577818,"Scaling","Scaling","Buffering","Scaling"
"583","ARL8B","ARL8B",0.00975708927839444,0.302862763969483,1.14189794371211e-12,-0.457400407519549,4.64114253916182e-07,0.760263171489032,"sp.Q9NVJ2.ARL8B_HUMAN",0.978664946414786,0.00307098598810036,0.00567912946676094,-0.15737076294121,0.174260239966874,0.16044174892931,"Scaling","Scaling","Buffering","Buffering"
"584","ARMC1","ARMC1",5.94013016913857e-08,0.357473042766372,1.85895947967618e-08,-0.431753836344583,6.06868270304207e-17,0.789226879110956,"sp.Q9NVT9.ARMC1_HUMAN",0.147672127798078,0.0820870881216635,0.00247697398293767,-0.278262271152007,0.000324729210574351,0.36034935927367,"Scaling","Scaling","Buffering","Scaling"
"585","ARMC10","ARMC10",4.41884469294617e-09,0.354520269323904,2.17919779504331e-05,-0.408775639492623,7.09241394767529e-12,0.763295908816526,"sp.Q8N2F6.ARM10_HUMAN",5.98377169107907e-06,0.307749050496564,0.149613266108821,-0.14381757496712,3.35087962860893e-05,0.451566625463684,"Scaling","Scaling","Scaling","Buffering"
"586","ARMC6","ARMC6",0.000229653596625287,0.496859270726098,8.0350933178005e-07,-0.335603698820115,1.27749477515693e-07,0.832462969546214,"sp.Q6NXE6.ARMC6_HUMAN",0.418648422740484,0.164642720644168,9.32447752586555e-08,-0.430307222706961,0.00715541518516069,0.594949943351129,"Scaling","Scaling","Buffering","Scaling"
"587","ARMC7","ARMC7",0.000847120742704296,0.31379527465432,0.0545657233189827,-0.196393747147637,6.92476312885141e-05,0.510189021801957,"sp.Q9H6L4.ARMC7_HUMAN",0.993135484844107,0.00148450593990704,0.635773032292534,-0.0798427610271035,0.69930551371364,0.0813272669670105,"Scaling","Buffering","Buffering","Buffering"
"588","ARMC8","ARMC8",2.77206968719733e-05,0.272817395072114,2.31706380029772e-05,-0.432139085973809,2.33603999378251e-09,0.704956481045924,"sp.Q8IUR7.ARMC8_HUMAN",0.019434443844105,0.1257605949243,0.0117131092427894,-0.18445336778748,0.000149423052997781,0.31021396271178,"Scaling","Scaling","Buffering","Buffering"
"589","ARMC9","ARMC9",0.00351351295553802,0.731770150747742,0.33609202201226,0.127132324152376,0.0183162095317374,0.604637826595366,"sp.Q7Z3E5.ARMC9_HUMAN",0.0797077944064563,0.387176429694553,0.958483170134314,-0.00713355358881676,0.101929318773854,0.39430998328337,"Scaling","Anti-Scaling","Scaling","Buffering"
"590","ARNT","ARNT",0.00177456869376142,0.268546508177409,0.0103650493820691,-0.372060275289162,6.89710373219129e-05,0.640606783466572,"sp.P27540.ARNT_HUMAN",0.134343717637602,0.113278232186486,0.131920896333169,-0.138611715640449,0.0196561862236319,0.251889947826936,"Scaling","Scaling","Buffering","Buffering"
"591","ARNTL","ARNTL",0.0581012134723189,0.219912996985286,0.112953870312208,-0.139122301337964,0.00304227363201243,0.35903529832325,"sp.O00327.7.BMAL1_HUMAN",0.0839480719402448,0.249311108712115,0.865326699123451,-0.0289757177274132,0.161401726655891,0.278286826439528,"Buffering","Buffering","Buffering","Buffering"
"592","ARNTL2","ARNTL2",0.00328072379378409,0.608018852688372,0.00799995366078636,-0.549031454789364,8.56777716650423e-06,1.15705030747774,"sp.Q8WYA1.BMAL2_HUMAN",0.832972475270698,0.071032105927723,0.848525186154658,-0.0683381567556332,0.741856297451994,0.139370262683356,"Scaling","Scaling","Buffering","Buffering"
"593","ARPC1A","ARPC1A",2.94228390575286e-11,0.575239114499307,0.555542816708623,-0.0666994240433878,2.31126692418661e-07,0.641938538542695,"sp.Q92747.ARC1A_HUMAN",0.518462069259424,-0.0463687738123098,0.832327132017994,-0.0214824488147845,0.811783733991824,-0.0248863249975253,"Scaling","Buffering","Buffering","Buffering"
"594","ARPC1B","ARPC1B",2.44349657811815e-06,0.58049781982736,0.0528129854238217,-0.337757903707654,2.43900012568878e-06,0.918255723535014,"sp.O15143.ARC1B_HUMAN",0.252320451415974,0.0818760216010124,0.128936569923852,-0.139410375076039,0.0246106451822345,0.221286396677051,"Scaling","Scaling","Buffering","Buffering"
"595","ARPC2","ARPC2",0.00203503887799926,0.31304821234996,0.0153213722204765,-0.222113632923149,2.90588184162377e-05,0.535161845273109,"sp.O15144.ARPC2_HUMAN",0.101624119481375,0.130485766052605,0.0329661727606708,-0.14785976698359,0.00361674193995769,0.278345533036195,"Scaling","Buffering","Buffering","Buffering"
"596","ARPC3","ARPC3",0.0362054415467033,0.228641571529575,0.000733683237011441,-0.245934121063372,0.000208302657629472,0.474575692592947,"sp.O15145.ARPC3_HUMAN",0.0896082070801032,-0.146247554062534,0.874126784461693,-0.0105841060954195,0.171247044448271,-0.135663447967115,"Buffering","Buffering","Anti-Scaling","Buffering"
"597","ARPC4","ARPC4",0.000350279164696276,0.491215818518073,3.29230703230212e-10,-0.453704029185462,3.96753889158618e-08,0.944919847703535,"sp.P59998.3.ARPC4_HUMAN",0.455664638029651,-0.128668521154644,0.00551947793690981,-0.166070833405798,0.827155874176157,0.0374023122511542,"Scaling","Scaling","Anti-Scaling","Buffering"
"598","ARPC5","ARPC5",9.18660081004666e-05,0.340751478509088,0.0230777404866337,-0.282969789489818,2.33732859218921e-05,0.623721267998906,"sp.O15511.ARPC5_HUMAN",0.023319561963863,0.145788476658043,0.637387117306296,-0.0399536978446168,0.0524327766287894,0.185742174502659,"Scaling","Scaling","Buffering","Buffering"
"599","ARPC5L","ARPC5L",0.0129783906367475,0.204005111489844,3.00816171877419e-08,-0.401070988398111,5.20433277281962e-09,0.605076099887955,"sp.Q9BPX5.ARP5L_HUMAN",0.229685037743413,0.103257810871162,0.0022341493764463,-0.189390558147117,0.00216693851623091,0.292648369018279,"Buffering","Scaling","Buffering","Buffering"
"600","ARPIN","ARPIN",0.0382953112425723,0.580123804323088,0.515893992447473,-0.093272200088955,0.0200915676723965,0.673396004412043,"sp.Q7Z6K5.ARPIN_HUMAN",0.117817056354376,0.375266543511482,0.982034997370145,0.00301910853045009,0.125897146204828,0.372247434981032,"Scaling","Buffering","Scaling","Buffering"
"601","ARPP19","ARPP19",5.13697141740316e-05,0.482485628407956,4.4603529871375e-08,-0.372153258894809,2.68480285560076e-09,0.854638887302765,"sp.P56211.ARP19_HUMAN",0.411109839273424,-0.215924165740544,5.18277758839163e-07,-0.595480694427904,0.162138070527282,0.37955652868736,"Scaling","Scaling","Anti-Scaling","Scaling"
"602","ARRB1","ARRB1",0.954107551454428,0.0152838077394315,0.00942792884067392,-0.524196586627175,0.075467254273666,0.539480394366606,"sp.P49407.2.ARRB1_HUMAN",0.947852748176558,0.0205264888395159,0.4374745288742,-0.220608018214244,0.52144223059994,0.24113450705376,"Buffering","Scaling","Buffering","Buffering"
"603","ARRB1","ARRB1",0.954107551454428,0.0152838077394315,0.00942792884067392,-0.524196586627175,0.075467254273666,0.539480394366606,"sp.P49407.ARRB1_HUMAN",0.791837054790861,-0.0483123038903328,0.107327772211385,-0.250677488580787,0.338446857327821,0.202365184690454,"Buffering","Scaling","Buffering","Scaling"
"604","ARRB2","ARRB2",0.17774981270441,0.235826928554904,0.000198878013795341,-0.403915551780513,0.000873359428747656,0.639742480335417,"sp.P32121.3.ARRB2_HUMAN",0.275969911012504,0.148925708981021,0.321388508459662,-0.0869372087132232,0.108956705565984,0.235862917694244,"Buffering","Scaling","Buffering","Buffering"
"605","ARRDC1","ARRDC1",0.147470326124141,0.237036669225733,0.0570137400717724,-0.261016999312879,0.0104369902294368,0.498053668538613,"sp.Q8N5I2.ARRD1_HUMAN",0.486634276422576,0.0886940960048588,0.201554391726957,-0.12171742082759,0.145675739419306,0.210411516832449,"Buffering","Scaling","Buffering","Buffering"
"606","ARSA","ARSA",7.75372950323855e-05,0.661266472564429,8.72406970441295e-10,-0.518649375217091,5.26036854376599e-09,1.17991584778152,"sp.P15289.ARSA_HUMAN",0.00444007190345083,0.530374482903538,0.00572558589971153,-0.274098837241667,7.71494863787566e-05,0.804473320145206,"Scaling","Scaling","Scaling","Scaling"
"607","ARSB","ARSB",0.437369092734166,0.136933715095007,0.417826544324914,-0.0948741755211993,0.235942154535733,0.231807890616206,"sp.P15848.ARSB_HUMAN",0.249267427506307,0.179407876534813,0.372837659353422,-0.101239560204835,0.111724910575268,0.280647436739648,"Buffering","Buffering","Buffering","Buffering"
"608","ARSI","ARSI",0.00211678052132383,-0.448832215414585,0.644822637965819,0.0836914005835991,0.0066710184723831,-0.532523615998184,"sp.Q5FYB1.ARSI_HUMAN",0.434878182534318,0.167626987066063,0.58041474010406,-0.0817470810398012,0.306889358323189,0.249374068105864,"Anti-Scaling","Buffering","Buffering","Buffering"
"609","ARSK","ARSK",0.222870944686456,0.146739489303739,4.30519023064098e-06,-0.382360267965755,0.000139232725268776,0.529099757269494,"sp.Q6UWY0.ARSK_HUMAN",0.252695217509767,0.319856338291398,0.02984029653613,-0.297995069749622,0.0402622799210705,0.61785140804102,"Buffering","Scaling","Scaling","Scaling"
"610","ARV1","ARV1",1.01228054103901e-07,0.41405367679109,0.0117998248527526,-0.301464511295498,2.60645322864451e-07,0.715518188086588,"sp.Q9H2C2.ARV1_HUMAN",0.0175520208183479,0.268585700799598,0.860525871463187,-0.0202654671323729,0.037839852146283,0.288851167931971,"Scaling","Scaling","Scaling","Buffering"
"611","ARVCF","ARVCF",0.332200789615679,0.25533929229846,0.157033610810397,-0.18432649233329,0.106300981693907,0.43966578463175,"sp.O00192.ARVC_HUMAN",0.91162887844022,0.0316709308315993,0.860575875426416,0.0195252681440619,0.96636666505425,0.0121456626875374,"Scaling","Buffering","Buffering","Buffering"
"612","AS3MT","AS3MT",0.0999180140857139,0.632230699670644,0.0443260599687219,-0.309706200372818,0.0192984494331971,0.941936900043462,"sp.Q9HBK9.AS3MT_HUMAN",0.503136429584614,0.231886231894811,0.0209515123402971,-0.322614661060831,0.120571396261852,0.554500892955642,"Scaling","Scaling","Buffering","Scaling"
"613","ASAH1","ASAH1",0.283257239927817,0.251177469163406,4.57860913846165e-06,-0.56954244760428,0.000705422961160278,0.820719916767686,"sp.Q13510.2.ASAH1_HUMAN",0.48814772841503,-0.118757079425446,0.000102888312518063,-0.421445651000007,0.071084636334517,0.302688571574561,"Scaling","Scaling","Anti-Scaling","Scaling"
"614","ASAP1","ASAP1",0.00636950773589073,0.309462626164094,0.433100494052576,-0.127653656235296,0.0141396483204074,0.43711628239939,"sp.Q9ULH1.ASAP1_HUMAN",0.00018753844604659,0.2867651170014,0.466764179069864,-0.0774393444064744,0.00224354930359356,0.364204461407874,"Scaling","Buffering","Scaling","Buffering"
"615","ASAP2","ASAP2",0.0085242690947478,0.457961234794796,0.417828886582542,0.121435556129727,0.0897148357025118,0.336525678665069,"sp.O43150.ASAP2_HUMAN",0.173875663929885,0.19648786235465,0.601726060889823,0.0668087529510373,0.456597978288405,0.129679109403612,"Scaling","Anti-Scaling","Buffering","Buffering"
"616","ASAP3","ASAP3",9.58670121786475e-05,1.11288380857719,0.974512924585442,0.00532999915694798,0.000248587327309025,1.10755380942024,"sp.Q8TDY4.ASAP3_HUMAN",0.0307535085640113,0.814587309661176,0.541828904446827,0.101885307031036,0.0599513143622891,0.71270200263014,"Scaling","Buffering","Scaling","Anti-Scaling"
"617","ASB6","ASB6",0.0387750656593016,0.175411674890166,1.25215916039341e-08,-0.377377284142017,4.57839472593178e-08,0.552788959032183,"sp.Q9NWX5.ASB6_HUMAN",0.685629610051576,-0.071797079264498,0.123638185018079,-0.201501275455129,0.515055262784187,0.129704196190631,"Buffering","Scaling","Buffering","Buffering"
"618","ASCC1","ASCC1",0.0292693403770116,0.326853305399507,1.72408325451274e-08,-0.496445835152676,7.18201533864742e-06,0.823299140552184,"sp.Q8N9N2.2.ASCC1_HUMAN",0.649095019488108,-0.0433272949261805,0.292348463590642,-0.061197754874045,0.862401037570059,0.0178704599478645,"Scaling","Scaling","Buffering","Buffering"
"619","ASCC2","ASCC2",0.0164427566906751,0.325895995547975,4.66954078641221e-09,-0.334465237703463,2.46241175715488e-05,0.660361233251438,"sp.Q9H1I8.ASCC2_HUMAN",0.28619940518195,0.0821442297851332,0.00727703804021778,-0.135982484775786,0.00906410462154996,0.21812671456092,"Scaling","Scaling","Buffering","Buffering"
"620","ASCC3","ASCC3",0.240545561801891,0.124731534279835,1.26335318434639e-11,-0.427202595581099,1.61004185850353e-05,0.551934129860934,"sp.Q8N3C0.ASCC3_HUMAN",0.360740701856387,0.104491358898626,0.00412904771986533,-0.160785350003225,0.0292650175413592,0.265276708901851,"Buffering","Scaling","Buffering","Buffering"
"621","ASF1A","ASF1A",0.143445287472355,0.220488600340858,2.01003232459853e-10,-0.499984468283052,5.24411192522781e-05,0.720473068623911,"sp.Q9Y294.ASF1A_HUMAN",0.512660602726236,0.105646205494138,2.24423585204059e-09,-0.441298470518489,0.00238075279475404,0.546944676012626,"Buffering","Scaling","Buffering","Scaling"
"622","ASF1B","ASF1B",3.22148183195833e-05,0.582318165895248,0.0467928631229298,-0.176617986378711,5.1069281961764e-07,0.758936152273959,"sp.Q9NVP2.ASF1B_HUMAN",0.593019995261893,0.204016794503826,0.113836088169847,-0.215177956227272,0.280737486570753,0.419194750731099,"Scaling","Buffering","Buffering","Buffering"
"623","ASH1L","ASH1L",0.000142478513967027,0.292724660130249,0.0034227959373623,-0.332923312390846,2.54650207594981e-06,0.625647972521095,"sp.Q9NR48.ASH1L_HUMAN",0.00724379958166428,0.218211383029792,0.371520098475684,-0.112361479475586,0.0151121141767781,0.330572862505377,"Scaling","Scaling","Buffering","Buffering"
"624","ASH2L","ASH2L",0.00624584662093302,0.351501083531216,1.5068838923148e-11,-0.58352417851325,1.10356385875298e-09,0.935025262044467,"sp.Q9UBL3.ASH2L_HUMAN",0.876085795925091,0.0150201944242975,0.244570015071363,-0.0599590864547399,0.433962749016525,0.0749792808790374,"Scaling","Scaling","Buffering","Buffering"
"625","ASL","ASL",0.000618998348749788,0.292494902944831,0.00100537306661878,-0.410728279298927,2.41512791170698e-07,0.703223182243758,"sp.P04424.ARLY_HUMAN",0.00660659971211246,0.296688187175371,0.000577452749739884,-0.47390288672465,7.05083730161684e-07,0.770591073900021,"Scaling","Scaling","Scaling","Scaling"
"626","ASNA1","ASNA1",0.0735282111020415,0.255461450653254,4.99793600572199e-08,-0.318834732929327,0.00036933064011915,0.574296183582581,"sp.O43681.ASNA_HUMAN",0.0685479130583888,0.255264033155287,1.02627566759572e-06,-0.295273831204673,0.000414626880481652,0.55053786435996,"Scaling","Scaling","Scaling","Scaling"
"627","ASNS","ASNS",0.195945861136061,0.208071164208016,0.608346895216709,-0.119907179349994,0.186712600723885,0.327978343558009,"sp.P08243.ASNS_HUMAN",0.143328750839402,0.169758494770134,0.00115393611981519,-0.41373044957242,3.73235238913089e-05,0.583488944342554,"Buffering","Buffering","Buffering","Scaling"
"628","ASNSD1","ASNSD1",0.000561437957849052,0.299345530124439,0.00136030226664982,-0.265373144846795,5.21613802209731e-07,0.564718674971235,"tr.L0R819.L0R819_HUMAN",0.445916139024383,-0.0853916545661411,0.0556087936193002,-0.178044232549931,0.484888312007896,0.0926525779837903,"Scaling","Scaling","Buffering","Buffering"
"629","ASPH","ASPH",0.00612451746741803,0.559417116003099,0.385892639253849,-0.265633547450315,0.0137341307550065,0.825050663453413,"sp.Q12797.ASPH_HUMAN",0.05344161101125,0.250757180224469,0.529061101755232,-0.107482597766842,0.0563354724531193,0.358239777991311,"Scaling","Scaling","Scaling","Buffering"
"630","ASPM","ASPM",0.000480996348490114,0.315827181899712,0.471988788067706,-0.0761307356990804,0.0016909428029182,0.391957917598792,"sp.Q8IZT6.ASPM_HUMAN",0.533134340269592,0.0505353872472801,0.604715210813051,0.0693450969626002,0.89353003544277,-0.0188097097153202,"Scaling","Buffering","Buffering","Buffering"
"631","ASPSCR1","ASPSCR1",0.0428941149116098,0.214896488981909,0.0185240089889288,-0.239334045290668,0.000666029247851595,0.454230534272576,"sp.Q9BZE9.ASPC1_HUMAN",0.00547386185096012,0.280174567225983,0.602498637971101,-0.0521312542309233,0.00975460854832632,0.332305821456907,"Buffering","Buffering","Scaling","Buffering"
"632","ASRGL1","ASRGL1",0.175643204444177,-0.318259474620197,0.0705117518809872,-0.358577432490764,0.878805057268332,0.0403179578705677,"sp.Q7L266.ASGL1_HUMAN",0.140070528669903,-0.33776089993333,0.0101731851788435,-0.447665438285556,0.652716877591589,0.109904538352226,"Anti-Scaling","Scaling","Anti-Scaling","Scaling"
"633","ASS1","ASS1",0.22326538052238,0.548470961172044,0.665957383046792,-0.152277207341607,0.170422228572299,0.700748168513651,"sp.P00966.ASSY_HUMAN",0.443582302795506,0.19416938640692,0.941332709475532,-0.0141648054927162,0.466595169476032,0.208334191899637,"Scaling","Buffering","Buffering","Buffering"
"634","ASXL1","ASXL1",6.57116587125319e-06,0.327142349119156,0.297523116599734,-0.190840384003184,0.0104012070851006,0.517982733122341,"sp.Q8IXJ9.ASXL1_HUMAN",0.222576479860069,0.105626041113792,0.273808325293392,-0.20616541168408,0.114131502199208,0.311791452797872,"Scaling","Buffering","Buffering","Buffering"
"635","ASXL2","ASXL2",0.00286732895962398,0.26650016033136,0.0974516111649303,-0.134507391549155,0.000304516463035017,0.401007551880515,"sp.Q76L83.ASXL2_HUMAN",0.00455867831476359,0.204557482669839,0.855988896659878,0.0136759044781601,0.0430070020988236,0.190881578191679,"Scaling","Buffering","Buffering","Buffering"
"636","ASXL3","ASXL3",0.0709384101652292,0.585649635237511,0.0029395367346075,-0.141022209576402,0.0275362169668155,0.726671844813912,"sp.Q9C0F0.ASXL3_HUMAN",0.871684827101641,0.038127013053824,0.717249167766228,0.0311827868420216,0.976248075689264,0.00694422621180243,"Scaling","Buffering","Buffering","Buffering"
"637","ATAD1","ATAD1",0.000864677180884076,0.388308264481777,1.06753595213437e-05,-0.441790814553145,7.28440037219602e-09,0.830099079034922,"sp.Q8NBU5.ATAD1_HUMAN",0.350439957989197,0.140318856268704,0.000576586475563154,-0.25097116703192,0.0147694458896218,0.391290023300625,"Scaling","Scaling","Buffering","Scaling"
"638","ATAD2","ATAD2",0.00107381452144768,0.319027343097328,0.0198639955861005,-0.29650730547907,1.89184257557033e-05,0.615534648576398,"sp.Q6PL18.ATAD2_HUMAN",0.0335812012698861,0.204470548343263,0.560820328022519,-0.0839116114322809,0.058654200868817,0.288382159775544,"Scaling","Scaling","Buffering","Buffering"
"639","ATAD2B","ATAD2B",0.140379160347658,0.13361813047323,0.000709067286036856,-0.325442035166751,0.000164866897164989,0.459060165639981,"sp.Q9ULI0.2.ATD2B_HUMAN",0.439848237403976,0.0880325068850531,0.452958940262738,-0.085127611303437,0.242214303178539,0.17316011818849,"Buffering","Scaling","Buffering","Buffering"
"640","ATAD3A","ATAD3A",0.0188299672627224,0.328505113124512,0.00488842302051411,-0.224438989712517,0.000369413671868221,0.552944102837029,"tr.H0Y2W2.H0Y2W2_HUMAN",0.125318365627221,0.137588039311462,0.203956734280854,-0.0896321700288853,0.0316048215117299,0.227220209340348,"Scaling","Buffering","Buffering","Buffering"
