"","RNA_Name","RNA_ID","RNA.Pvalue.Gain","RNA.Diff.Gain","RNA.Pvalue.Loss","RNA.Diff.Loss","RNA.Pvalue.GainvLoss","RNA.Diff.GainvLoss","Protein_ID","Protein.Pvalue.Gain","Protein.Diff.Gain","Protein.Pvalue.Loss","Protein.Diff.Loss","Protein.Pvalue.GainvLoss","Protein.Diff.GainvLoss","Three.RNA.Gain","Three.RNA.Loss","Three.Protein.Gain","Three.Protein.Loss"
"1344","SNX15","SNX15",0.773024858461309,0.0690648832865013,0.0487165400553972,-0.410218425697134,0.084645463925656,0.479283308983635,"sp.Q9NRS6.SNX15_HUMAN",0.632875175430906,0.0599201703799911,0.482932659984884,-0.0901255721820862,0.222860229091322,0.150045742562077,"Buffering","Scaling","Buffering","Buffering"
"1345","SNX16","SNX16",0.215165651492371,0.196211489308183,0.0885498449463666,-0.570471666357339,0.0316344442740614,0.766683155665522,"sp.P57768.SNX16_HUMAN",0.0504623445996405,0.358655877051496,0.856657278528459,-0.0498919814521952,0.166057971985422,0.408547858503691,"Buffering","Scaling","Scaling","Buffering"
"1346","SNX30","SNX30",1.52104755025467e-05,0.864596756822415,0.0360813703443072,-0.455673156848494,6.16491727371929e-07,1.32026991367091,"sp.Q5VWJ9.SNX30_HUMAN",0.032838966278927,0.432270372201873,0.647188844564679,-0.0857396745008965,0.0295156498584024,0.518010046702769,"Scaling","Scaling","Scaling","Buffering"
"1347","SNX4","SNX4",0.408773035466028,0.162559963759739,0.247656486291939,-0.319407783729136,0.138057232154908,0.481967747488875,"sp.O95219.SNX4_HUMAN",0.467047268125275,0.132201974092162,0.231775543854385,0.207040226145716,0.735920273600453,-0.0748382520535538,"Buffering","Scaling","Buffering","Anti-Scaling"
"1348","SNX5","SNX5",0.00471696751492786,0.73554203039841,0.0188845706226474,-0.453382736204146,3.39542285356294e-05,1.18892476660256,"sp.Q9Y5X3.SNX5_HUMAN",0.730809190455005,0.0868777248849396,0.0323576881521061,-0.44140540531829,0.0339063233373972,0.528283130203229,"Scaling","Scaling","Buffering","Scaling"
"1349","SORL1","SORL1",0.800768215553217,0.128975960654615,0.757316379473037,-0.159639090373106,0.63511846041666,0.288615051027722,"sp.Q92673.SORL_HUMAN",0.836493430688934,0.0811710506222952,0.727471013206701,-0.125986396599098,0.642057702646563,0.207157447221394,"Buffering","Buffering","Buffering","Buffering"
"1350","SPAG1","SPAG1",0.197219941497133,0.319845248979906,0.0314128950761514,-0.536098937448465,0.00109957493556108,0.855944186428371,"sp.Q07617.SPAG1_HUMAN",0.270170356317197,0.275582438930747,0.737880042208972,-0.095596639801282,0.209070479808797,0.371179078732029,"Scaling","Scaling","Scaling","Buffering"
"1351","SPAG7","SPAG7",0.213945946610463,0.209437645972499,0.00093759748051884,-0.498279445115062,0.00123077862978612,0.707717091087561,"sp.O75391.SPAG7_HUMAN",0.101278320502291,0.414733221800169,0.0465664651512061,-0.44598156190301,0.00359943998353535,0.860714783703179,"Buffering","Scaling","Scaling","Scaling"
"1352","SPCS2","SPCS2",0.965861146124036,-0.00720712825470837,0.176186626640298,-0.225514655623754,0.289705408881094,0.218307527369046,"sp.Q15005.SPCS2_HUMAN",0.20186558831882,0.179521708449321,0.443267967019967,-0.121672750027014,0.0766147864568956,0.301194458476335,"Buffering","Buffering","Buffering","Buffering"
"1353","SPECC1","SPECC1",0.746908428919682,0.169816655177028,0.0285051965346893,-0.706528736082656,0.108970246195382,0.876345391259684,"sp.Q5M775.CYTSB_HUMAN",0.806476310699624,0.0813725248600158,0.22037224449255,-0.283629785189585,0.252406504055588,0.365002310049601,"Buffering","Scaling","Buffering","Scaling"
"1354","SPG7","SPG7",0.879352800289462,0.0297435640372949,0.0585580508331328,-0.36274655391759,0.117599694692194,0.392490117954885,"sp.Q9UQ90.SPG7_HUMAN",0.569983112107682,0.0778241973773568,0.862314018989922,-0.0290804121635828,0.515867625329369,0.10690460954094,"Buffering","Scaling","Buffering","Buffering"
"1355","SPHK2","SPHK2",0.496380928704638,0.119692324164554,0.0103917816316687,-0.480407431678943,0.00463101902029726,0.600099755843496,"sp.Q9NRA0.SPHK2_HUMAN",0.0091128385884905,0.49849814118493,0.152388995408776,-0.245772859213272,0.000627754254011082,0.744271000398203,"Buffering","Scaling","Scaling","Buffering"
"1356","SPIN1","SPIN1",0.00149960517087373,0.443303056861013,0.157271767197227,-0.215198910777935,0.000222412722505372,0.658501967638948,"sp.Q9Y657.SPIN1_HUMAN",0.157834446298157,0.351898480072238,0.0795083569357855,-0.301458979874957,0.0116535093181488,0.653357459947195,"Scaling","Buffering","Scaling","Scaling"
"1357","SPINT2","SPINT2",0.130865069200403,-1.26696643192653,0.447189122558868,-0.511665782135358,0.374836108062966,-0.755300649791175,"sp.O43291.SPIT2_HUMAN",0.0851778729655015,-0.888297613483596,0.114084169583457,-0.727138841642341,0.736145183419023,-0.161158771841255,"Anti-Scaling","Scaling","Anti-Scaling","Scaling"
